old_id,new_classification,row_id
122232,0,91575
122233,0,91576
122234,0,91577
122235,0,91578
122236,0,91579
122237,0,91580
122238,0,91581
122239,2,91582
122240,2,91583
122241,0,91584
122242,0,91585
122243,0,91586
122244,0,91587
122245,0,91588
122246,0,91589
122247,0,91590
122248,0,91591
122249,0,91592
122300,1,119630
122310,2,119640
122311,2,119641
122312,0,119642
122313,0,119643
122314,0,119644
122315,0,119645
122316,0,119646
122317,0,119647
122318,0,119648
122319,0,119649
122323,0,119653
122324,0,119654
122325,0,119655
122326,0,119656
122327,0,119657
122328,0,119658
122329,0,119659
122330,0,119660
122331,0,119661
122332,0,119662
122333,0,119663
122347,1,83514
122402,1,20754
122404,0,20756
122405,0,20757
122406,0,20758
122407,0,20759
122408,0,20760
122409,0,20761
122410,0,20762
122411,0,20763
122412,0,20764
122413,0,20765
122414,0,20766
122415,0,20767
122416,0,20768
122417,0,20769
122418,0,20770
122419,0,20771
122420,0,20772
122421,0,20773
122426,1,115
122467,4,86654
122474,4,28567
122483,4,82164
122485,4,82166
122554,1,67143
122562,4,170915
122563,4,170916
122570,4,62122
122573,4,168436
122577,4,168440
122585,4,72503
122592,4,39185
122601,4,10160
122618,4,144485
122628,4,167060
122629,4,167061
122636,4,13380
122672,4,83822
122675,1,94193
122684,1,161238
122715,1,31185
122716,1,31184
122731,4,45234
122732,4,45235
122745,4,71421
122759,4,65151
122760,4,65152
122802,4,160508
122820,1,12528
122831,4,54085
122832,4,54086
122833,4,54087
122836,0,111506
122856,4,90898
122868,4,32325
122884,1,134667
122886,0,134669
122924,1,69008
122947,4,132461
122950,4,53516
123005,4,50750
123024,4,133649
123026,4,47369
123027,4,47370
123030,4,64593
123048,4,121924
123060,4,29301
123074,1,162405
123105,4,155264
123113,1,162839
123123,4,158144
123162,4,177188
123196,1,114673
123206,0,13795
123243,4,50744
123287,0,136121
123291,4,3149
123304,4,89160
123311,4,154281
123313,4,19814
123335,4,53265
123367,1,19654
123404,0,185658
123405,0,185659
123406,0,185660
123407,0,185661
123408,0,185662
123409,0,185663
123422,1,115253
123424,0,115255
123425,0,115256
123456,4,159007
123457,4,159008
123458,4,159009
123472,1,87824
123480,1,87832
123510,4,43088
123551,1,55332
123555,1,59732
123559,1,30172
123569,1,142304
123582,4,11288
123603,0,173780
123613,4,99329
123649,1,85342
123663,1,112469
123679,0,112485
123680,0,112486
123681,0,112487
123698,4,68470
123711,0,43064
123715,1,42484
123720,4,11796
123721,4,11797
123724,0,121033
123813,0,149318
123817,4,48381
123826,0,126013
123846,4,177198
123862,0,121743
123863,0,121744
123864,0,121745
123865,0,121746
123866,4,30350
123870,4,43664
123879,1,10094
123893,0,30938
123897,1,145521
123921,0,58378
123926,1,13769
123958,4,51598
123973,4,125200
123974,4,123008
123979,5,123012
123989,0,118347
124023,4,101104
124036,1,156881
124039,0,156884
124050,2,133966
124063,2,96124
124064,2,96125
124102,4,24733
124107,4,70697
124108,4,17138
124119,5,15397
124120,5,15399
124122,0,15401
124141,4,1752
124145,4,11047
124174,4,39409
124208,1,17905
124212,1,17909
124214,1,17911
124218,1,17915
124225,0,139270
124226,0,139271
124227,0,139272
124228,0,139273
124234,0,139279
124235,0,139280
124236,0,139281
124237,0,139282
124238,0,139283
124239,0,139284
124240,0,139285
124241,0,139286
124242,0,139287
124243,0,139288
124244,0,139289
124245,0,139290
124246,0,139291
124247,0,139292
124248,0,139293
124249,0,139294
124250,0,139295
124251,0,139296
124252,0,139297
124253,0,139298
124254,0,139299
124255,0,139300
124259,4,121236
124308,1,183521
124319,1,17648
124332,4,127992
124439,1,174389
124473,0,131830
124474,0,131831
124475,0,131832
124476,0,131833
124477,0,131834
124478,0,131835
124479,0,131836
124480,0,131837
124481,0,131838
124482,4,137516
124483,4,137517
124518,0,25479
124519,0,25480
124520,0,25481
124521,0,25482
124522,0,25483
124523,0,25484
124524,0,25485
124574,4,47789
124598,4,146658
124599,4,146659
124602,0,146662
124637,1,172398
124676,2,147707
124681,4,92171
124689,0,77327
124695,4,65316
124710,2,54837
124722,0,54849
124723,0,54850
124724,0,54851
124725,0,54852
124726,0,54853
124727,0,54854
124728,0,54855
124729,0,54856
124730,0,54857
124731,0,54858
124732,0,54859
124733,0,54860
124734,0,54861
124735,0,54862
124736,0,54863
124737,0,54864
124739,0,54866
125798,1,140003
125799,1,140004
125800,2,140005
125801,0,140006
125802,0,140007
125803,0,140008
125804,0,140009
125805,0,140010
125806,0,140011
125807,0,140012
125808,0,140013
125809,0,140014
125810,0,140015
125811,0,140016
125812,0,140017
125813,0,140018
125814,0,140019
125815,0,140020
125816,0,140021
125836,4,180072
125843,4,124659
125845,4,124661
125861,4,147518
125865,0,5786
125905,1,40173
125927,4,39331
125964,4,36435
125974,4,72206
125975,4,72207
125990,0,32601
125991,0,32602
125992,0,32603
125993,0,32604
125994,0,32605
125995,0,32606
125996,0,32607
125997,0,32608
125998,0,32609
125999,0,32610
126000,0,32611
126001,0,32612
126002,0,32613
126003,4,32614
126004,4,32615
126005,0,32616
126006,0,32617
126007,0,32618
126008,0,32619
126009,0,32620
126010,0,32621
126011,0,32622
126012,0,32623
126014,4,126509
126019,4,107379
126030,1,58232
126038,4,6205
126050,4,54353
126084,1,156444
126099,4,153254
126118,4,144926
126121,4,171981
126143,2,131723
126159,4,45411
126163,5,150573
126244,2,113811
126245,2,113812
126246,2,113813
126247,2,113814
126248,2,113815
126249,2,113816
126250,2,113817
126251,2,113818
126252,2,113819
126254,0,11990
126256,4,118241
126291,0,868
126301,1,118956
126302,4,33703
126303,4,33704
126309,1,114929
126310,1,114930
126320,0,123117
126327,4,83044
126346,2,38940
126353,4,166591
126429,4,147813
126433,1,158290
126465,0,81319
126466,0,81320
126467,0,81321
126468,0,81322
126469,0,81323
126470,0,81324
126471,0,81325
126472,0,81326
126473,0,81327
126474,0,81328
126478,0,81332
126479,0,81333
126480,0,81334
124740,0,54867
124741,0,54868
124742,0,54869
124770,4,72333
124772,2,138273
124773,4,138274
124784,4,29719
124808,4,36080
124814,4,17049
124828,1,151048
124894,0,115206
124902,4,80505
124916,0,49589
124975,4,163776
124979,0,163780
125022,0,185123
125023,0,185124
125024,0,185125
125025,0,185126
125026,0,185127
125029,0,185130
125030,0,185131
125031,0,185132
125032,0,185133
125033,0,185134
125034,0,185135
125035,0,185136
125036,0,185137
125037,0,185138
125038,0,185139
125039,0,185140
125040,0,185141
125041,0,185142
125042,0,185143
125043,0,185144
125044,0,185145
125045,0,185146
125046,0,185147
125047,4,185148
125048,4,185149
125049,4,185150
125050,4,185151
125051,4,185152
125052,4,185153
125053,4,185154
125054,0,185155
125055,0,185156
125056,0,185157
125057,0,185158
125074,4,88453
125124,4,55756
125149,1,10677
125178,4,180080
125205,1,55582
125206,1,55583
125213,1,55590
125214,1,55591
125215,1,55592
125257,4,145267
125273,5,127210
125345,4,58369
125346,4,58370
125347,4,58371
125385,4,120324
125402,0,484
125411,4,14106
125427,4,132459
125428,4,17926
125470,1,161031
125471,1,161032
125472,1,161030
125477,4,13857
125483,1,63242
125493,1,124494
125507,4,109976
125515,4,66050
125578,1,109291
125599,0,70226
125600,0,70227
125631,0,70258
125632,0,70259
125633,0,70260
125634,0,70261
125635,0,70262
125636,0,70263
125656,0,110048
125657,0,110049
125658,0,110050
125659,0,110051
125660,0,110052
125661,0,110053
125662,0,110054
125685,1,81053
125718,0,20374
125760,4,175445
125775,4,92822
125784,4,8607
125795,1,140000
125796,1,140001
125797,1,140002
126481,0,81335
126482,0,81336
126483,0,81337
126484,0,81338
126485,0,81339
126486,2,81340
126487,2,81341
126488,2,81342
126489,2,81343
126491,2,81345
126492,2,81346
126493,2,81347
126494,0,81348
126556,4,167909
126568,4,175708
126569,4,175709
126572,4,50920
126585,1,101555
126590,1,101560
126591,2,101561
126595,0,101565
126596,0,101566
126597,0,101567
126598,0,101568
126599,0,101570
126600,0,101569
126601,0,101571
126602,0,101572
126603,0,101573
126604,0,101574
126605,0,101575
126606,0,101576
126607,0,101577
126608,0,101578
126609,0,101579
126610,0,101580
126611,0,101581
126612,0,101582
126613,0,101583
126614,0,101584
126615,0,101585
126616,0,101586
126617,0,101587
126618,0,101588
126619,0,101589
126620,0,101590
126652,1,78131
126682,0,32105
126685,0,32108
126687,1,172058
126688,1,172059
126689,1,172060
126698,4,25156
126739,4,101031
126775,4,12097
126777,4,26595
126800,1,133088
126806,1,133094
126809,1,133097
126812,4,11431
126822,1,811
126823,1,812
126824,1,813
126825,1,814
126826,1,815
126827,1,816
126835,4,98815
126838,2,118381
126864,1,160328
126959,4,169504
126960,4,169503
126961,4,169505
127058,1,134129
127124,1,64285
127136,1,175212
127144,4,70909
127168,0,64005
127186,4,169710
127218,5,43520
127219,4,43519
127220,4,43521
127221,4,43522
127222,4,43523
127228,1,20984
127269,4,57797
127300,4,154150
127301,4,154151
127302,0,154152
127316,0,155976
127353,4,133241
127355,4,133243
127360,2,85621
127361,0,85622
127362,0,85623
127371,4,78546
127372,2,107750
127373,0,107751
127387,4,146893
127399,4,119304
127400,0,119305
127401,0,119306
127402,0,119307
127403,0,119308
127404,1,72707
127418,1,44495
127422,1,44499
127426,0,44503
127427,0,44504
127428,0,44505
127429,0,44506
127430,0,44507
127431,2,44508
127432,2,44509
127433,2,44510
127434,2,44511
127435,2,44512
127436,2,44513
127437,2,44514
127438,2,44515
127439,2,44516
127440,0,44517
127441,0,44518
127442,0,44519
127443,0,44520
127444,0,44521
127445,0,44522
127446,0,44523
127447,2,44524
127448,0,44525
127449,0,44526
127450,0,44527
127451,0,44528
127452,0,44529
127453,0,44530
127459,4,122395
127460,4,122396
127472,0,115433
127487,1,156235
127504,1,4977
127515,0,86583
127529,4,110038
127581,0,146091
127584,4,183879
127605,1,77706
127654,1,165946
127662,0,25815
127668,0,65358
127669,0,65359
127670,0,65360
127671,0,65361
127672,0,65362
127673,0,65363
127674,0,65364
127675,0,65365
127676,0,65366
127677,0,65367
127678,0,65368
127679,0,65369
127680,0,65370
127681,0,65371
127682,0,65372
127683,0,65373
127684,0,65374
127685,0,65375
127686,0,65376
127687,0,65377
127688,0,65378
127689,0,65379
127690,0,65380
127691,0,65381
127705,4,14367
127715,1,146778
127778,4,137022
127787,1,122416
127788,1,122417
127789,1,122418
127790,1,122419
127791,1,122420
127792,1,122421
127793,1,122422
127794,1,132752
127859,0,91837
127868,4,106552
127869,4,106553
127870,4,106554
127877,1,97773
127888,2,81592
127920,0,134915
127921,0,134916
127933,1,88019
127954,1,124328
127982,4,49742
127991,2,51510
128005,1,101266
128032,1,55958
128066,2,137286
128083,1,81840
128093,4,124338
128103,4,106448
128104,4,106449
128951,1,124201
128952,1,124202
128953,1,124203
128965,2,124215
128975,1,124225
129003,1,160042
129020,4,75632
129021,4,75633
129022,4,16866
129045,2,60078
129059,4,47707
129061,0,77452
129064,0,77456
129065,0,77455
129068,4,154084
129094,4,167217
129153,4,182258
129156,2,150061
129158,0,150063
129159,0,150064
129179,4,161813
129208,4,162203
129276,4,179443
129281,1,121326
129284,1,121329
129299,0,121344
129300,0,121345
129301,0,121346
129302,0,121347
129303,0,121348
129315,4,9834
129326,4,63012
129336,5,144399
129337,4,144400
129338,5,144401
129339,5,144402
129340,5,144403
129341,4,144404
129342,4,144405
129343,4,144406
129344,4,144407
129345,4,144408
129356,1,115744
129361,4,7091
129385,4,56638
129412,4,115393
129413,4,115394
129414,4,115395
129445,4,100671
129461,4,24582
129474,4,30859
129476,4,92648
129501,4,40375
129509,0,23852
129519,4,72470
129525,2,114011
129548,0,114034
129549,0,114035
129550,0,114036
129551,0,114037
129552,0,114038
129553,0,114039
129554,0,114040
129555,0,114041
129556,0,114042
129632,0,175030
129649,4,86571
129650,4,86572
129666,1,159006
129703,4,56907
129704,4,82641
129772,1,177818
129778,4,125810
129822,1,176100
129833,0,176111
129834,0,176112
129835,0,176113
129836,0,176114
129837,0,176115
129838,0,176116
129839,0,176117
129840,0,176118
129841,0,176119
129842,0,176120
129843,0,176121
129844,0,176122
129845,0,176123
129846,0,176124
129847,0,176125
129848,0,176126
129849,0,176127
129856,0,108955
129857,4,108956
129866,2,61396
129910,4,93313
129918,2,145179
129919,4,12235
129954,4,159029
129956,1,158732
129959,4,130070
128129,4,68509
128130,4,68510
128200,4,82416
128267,4,34274
128312,4,113265
128349,4,2285
128363,1,156999
128364,1,157000
128365,1,157001
128367,1,157003
128429,4,2947
128452,1,148523
128453,1,148524
128454,1,148525
128467,0,51452
128470,0,37576
128490,5,109913
128491,0,109914
128493,4,109916
128494,4,109917
128495,4,109918
128510,1,183256
128511,1,183257
128512,1,183258
128513,1,183259
128515,1,183261
128535,4,77409
128536,4,160207
128540,0,101788
128541,0,101789
128542,0,101790
128543,0,101791
128544,0,101792
128545,0,101793
128551,2,101799
128552,2,101800
128553,2,101801
128554,2,101802
128555,2,101803
128556,2,101804
128557,2,101805
128558,0,101806
128559,0,101807
128560,0,101808
128561,0,101809
128597,4,139637
128598,4,139638
128599,4,139639
128607,0,105669
128677,2,91772
128708,4,49164
128709,4,49165
128748,0,164894
128765,0,101716
128821,2,26103
128823,2,26105
128824,2,26106
128825,2,26107
128826,2,26108
128827,2,26109
128828,0,26110
128829,0,26111
128830,0,26112
128831,0,26113
128832,0,26114
128833,0,26115
128863,4,25465
128864,4,25466
128865,4,25467
128892,4,18824
128898,4,144107
128907,1,57324
128909,0,57326
128910,0,57327
128911,0,57328
128912,2,57329
128913,0,57330
128914,0,57331
128915,0,57332
128916,0,57333
128917,0,57334
128918,0,57335
128920,0,57337
128921,0,57338
128922,0,57339
128923,0,57340
128924,0,57341
128925,0,57342
128926,0,57343
128927,0,57344
128928,0,57345
128929,0,57346
128930,0,57347
128931,0,57348
128932,0,57349
128933,0,57350
128934,0,57351
128935,0,57352
128936,0,57353
128950,1,124200
129970,1,51802
130118,0,174693
130120,0,174695
130121,0,174696
130122,0,174697
130124,0,174699
130125,0,174700
130126,0,174701
130127,0,174702
130148,1,374
130163,4,6363
130166,0,87972
130219,1,41358
130275,0,111677
130276,0,111678
130300,4,70303
130385,4,80987
130397,4,112213
130404,4,138552
130422,0,171588
130436,2,136609
130450,2,162805
130477,1,88194
130516,4,153926
130561,4,166886
130576,4,26036
130584,4,106622
130587,4,56755
130622,4,8547
130702,1,136936
130704,1,117097
130706,0,117099
130707,0,117100
130708,0,117101
130709,0,117102
130731,2,178414
130764,1,129142
130817,5,41036
130818,5,41037
130819,5,41038
130820,4,41039
130831,0,148021
130832,0,148022
130838,4,64551
130877,1,44850
130878,4,130784
130881,4,128230
130894,4,50539
130911,4,95762
130959,2,113864
130966,4,10716
130976,2,12896
130982,5,49179
131006,1,4401
131007,1,4402
131028,4,80388
131049,4,76900
131064,4,171486
131068,4,171490
131082,4,54406
131083,4,54407
131085,4,42398
131111,4,148329
131112,4,148330
131121,0,41067
131135,0,130346
131136,0,130347
131137,0,130348
131138,0,130349
131139,0,130350
131140,0,130351
131143,0,130353
131144,2,130355
131145,2,130356
131146,2,130357
131147,2,130358
131148,2,130359
131149,2,130360
131150,2,130361
131151,2,130362
131152,2,130363
131153,2,130364
131154,0,130365
131155,1,184299
131194,4,91255
131196,4,126183
131219,1,13390
131236,4,19141
131345,1,101126
131348,1,101129
131353,0,101134
131354,0,101135
131355,0,101136
131356,0,101137
131357,0,101138
131358,0,101139
131359,0,101140
131360,0,101141
131361,0,101142
131362,0,101143
131363,0,101144
131364,0,101145
131365,0,101146
131366,0,101147
131367,0,101148
131368,0,101149
131369,0,101150
131370,0,101151
131371,0,101152
131372,0,101153
131373,0,101154
131374,0,101155
131375,0,101156
131376,0,101157
131377,0,101158
131388,4,6560
131446,1,173458
131450,4,48571
131498,1,152578
131508,1,114727
131580,0,64666
131604,4,158554
131608,4,79445
131609,4,79446
131648,1,29269
131703,0,162815
131704,0,162816
131705,0,162817
131706,0,162818
131707,0,162819
131708,0,162820
131729,4,8443
131742,5,79336
131743,5,79337
131757,4,89245
131838,0,140275
131839,0,140276
131840,0,140277
131841,0,140278
131842,0,140279
131843,0,140280
131844,0,140281
131845,2,140282
131846,2,140283
131847,2,140284
131848,0,140285
131849,2,140286
131850,2,140287
131851,2,140288
131852,2,140289
131853,2,140290
131854,2,140291
131855,2,140292
131856,2,140293
131858,0,140295
131859,0,140296
131860,0,140297
131861,0,140298
131862,1,140299
131863,0,140300
131864,0,140301
131865,2,140302
131866,2,140303
131867,2,140305
131869,0,140306
131870,0,140307
131871,0,140308
131873,0,140310
131874,0,140311
131882,1,106934
131898,0,135540
131900,0,135542
131903,1,8096
131907,2,168333
131967,1,179383
131988,0,13413
131989,0,13414
131990,0,13415
131991,0,13416
131995,1,101622
132010,1,169432
132051,4,168597
132117,1,123365
132120,1,123368
132121,1,123369
132122,1,123370
132123,1,123371
132124,1,123372
132125,1,123373
132126,1,123374
132127,1,123375
132141,4,119501
132152,1,4397
132169,4,115503
132219,4,155936
132222,0,100816
132243,2,123820
132246,0,123823
132248,0,87690
132249,0,87691
132251,0,87692
132260,0,87702
132261,0,87703
132264,0,87706
132265,0,87707
132266,0,87708
132268,0,87710
132269,0,87711
132270,2,87712
132271,2,87713
132272,2,87714
132273,2,87715
132274,0,87716
132275,0,87717
132276,0,87718
132292,4,35167
132323,4,91139
132344,4,87142
132409,1,100834
132437,4,107519
132438,4,107520
132439,4,107521
132466,2,90922
132521,4,81957
132531,1,72577
132535,0,74849
132587,4,154161
132640,1,141257
132641,1,141258
132645,0,174088
132646,0,174089
132647,0,174090
132655,2,162537
132702,0,149366
132713,1,71264
132716,0,71267
132717,0,71268
132718,0,71269
132719,0,71270
132720,0,71271
132721,0,71272
132722,0,71273
132723,0,71274
132724,0,71275
132725,0,71276
132726,0,71277
132727,0,71278
132728,0,71279
132729,0,71280
132730,0,71281
132731,0,71282
132732,0,71283
132733,0,71284
132735,0,71286
132736,0,71287
132737,0,71288
132738,0,71289
132739,0,71290
132740,0,71291
132742,0,71292
132743,0,71294
132745,0,71296
132746,0,71297
132750,4,158680
132770,4,108091
132779,1,93435
132782,0,93438
132810,1,46877
132835,4,88456
132842,0,109601
132843,0,109602
132844,0,109603
132845,0,109604
132847,0,109605
132874,2,4251
132893,4,104599
132910,1,56792
132923,1,33733
133045,4,14399
133046,0,173445
133088,1,31996
133154,1,131438
133172,4,108562
133173,4,108563
133205,4,96108
133229,4,29807
133235,1,90722
133247,4,49192
133276,1,164558
133284,1,164566
133285,1,164567
133286,1,164568
133287,1,164569
133288,1,164570
133289,1,164571
133290,1,164572
133291,1,164573
133292,1,164574
133293,1,164575
133294,1,164576
133295,1,164577
133319,1,143891
133324,0,143896
133325,0,143897
133326,0,143898
133356,4,47018
133358,4,47020
133392,5,90827
133410,4,181897
133411,4,181898
133412,4,181899
133422,1,87819
133487,5,135817
133511,5,31556
133599,0,85080
133608,1,169694
133639,4,134459
133642,1,41110
133646,4,56055
133688,4,162356
133704,4,145957
133712,4,88146
133752,5,53992
133753,1,53993
133754,0,53994
133755,0,53995
133756,0,53996
133757,0,53997
133824,1,110955
133843,0,61687
133844,0,61688
133873,1,73055
133874,1,73056
133884,2,73066
133885,2,73067
133886,0,73068
133887,0,73069
133888,0,73070
133889,0,73071
133891,2,73073
133892,0,73074
133893,0,73075
133894,0,73076
133895,0,73077
133896,0,73078
133897,0,73079
133898,0,73080
133899,0,73081
133900,0,73082
133901,0,73083
133905,4,41438
133929,1,21928
133943,1,21942
133952,0,21951
133953,0,21952
133954,0,21953
133955,0,21954
133978,4,38567
134039,1,177163
134078,4,181391
134080,1,59860
134086,1,109175
134103,0,173434
134112,1,132017
134113,1,132018
134116,1,132021
134117,2,132022
134128,2,132033
134143,5,166595
134166,2,165482
134218,1,4034
134280,4,63723
134288,4,57242
134387,0,16417
134432,4,162355
134448,1,28164
134473,0,64252
134474,0,64253
134475,0,64254
134504,1,136653
134536,5,112086
134543,1,57538
134549,4,50620
134582,4,179473
134583,5,129461
134627,4,51616
134634,1,45127
134696,1,49900
134707,1,41737
134787,5,131259
134794,5,7663
134810,5,89518
134815,5,35786
134817,0,87788
134818,0,87789
134819,0,87790
134820,0,87791
134821,0,87792
134822,4,43572
134853,0,172628
135419,0,40194
135420,0,40195
135421,0,40196
135422,0,40197
135423,0,40198
135424,0,40199
135425,0,40200
135426,0,40201
135427,0,40202
135428,0,40203
135429,0,40204
135430,0,40205
135431,0,40206
135432,0,40207
135433,0,40208
135434,0,40209
135435,0,40210
135436,0,40211
135437,0,40212
135438,0,40213
135439,2,40214
135440,2,40216
135441,2,40215
135471,1,130455
135472,1,130456
135473,1,130457
135477,4,177969
135481,4,173450
135488,4,35453
135510,1,108816
135511,1,108817
135512,1,108818
135513,1,108819
135531,0,108837
135538,4,165290
135542,1,75877
135576,4,16482
135631,4,49746
135683,4,149327
135689,4,167926
135703,1,154239
135742,4,22239
135744,4,93856
135750,4,89322
135766,4,126766
135871,1,28333
135872,1,28334
135873,2,28335
135874,2,28336
135875,0,28337
135876,0,28338
135877,0,28339
135878,0,28340
135879,0,28341
135880,0,28342
135881,0,28343
135882,0,28344
135883,0,28345
135884,0,28346
135918,1,95613
135923,1,61596
135939,4,153418
135978,4,104444
136003,4,180529
136010,1,76660
136055,5,167260
136074,4,96136
136076,1,28908
136114,4,96581
136115,4,96582
136121,4,84434
136132,4,158089
136133,4,158090
136154,1,3599
136155,1,3600
136156,1,3601
136157,1,3602
136158,1,3603
136159,1,3604
136168,4,179811
136178,4,101780
136221,4,125112
136248,2,41073
136249,0,41074
136261,4,11244
136271,0,124587
136273,1,16399
136290,4,36290
136292,4,72127
136323,4,33872
136341,4,11967
136418,4,33020
136444,0,23301
136466,4,23815
136478,1,93013
136483,4,144860
136484,4,144861
136485,4,144862
136493,0,143928
136536,4,141306
134854,2,172629
134855,2,172630
134856,2,172631
134857,2,172632
134858,2,172633
134862,0,172637
134863,0,172638
134864,0,172639
134865,0,172640
134866,0,172641
134867,0,172642
134868,1,172643
134869,2,172644
134870,2,172645
134871,1,172646
134872,1,172647
134873,1,172648
134874,1,172649
134881,4,60906
134890,4,80734
134891,5,73906
134914,2,149998
135010,1,152996
135022,4,159868
135023,4,159869
135024,4,159870
135025,4,159871
135046,4,16974
135048,1,73782
135049,1,73783
135050,1,73784
135065,4,76443
135066,4,76444
135067,4,76445
135068,4,76446
135131,4,71773
135143,4,4227
135171,0,86103
135172,0,86104
135173,0,86105
135174,0,86106
135175,0,86107
135183,0,86115
135184,0,86116
135185,0,86117
135186,0,86118
135187,0,86119
135188,0,86120
135189,0,86121
135190,0,86122
135191,0,86123
135192,0,86124
135193,0,86125
135194,0,86126
135223,5,18467
135228,0,18472
135229,4,18473
135230,0,18474
135231,0,18475
135234,1,121007
135258,4,170437
135290,1,86068
135296,1,86074
135297,1,86075
135298,1,86076
135299,1,86077
135300,1,86078
135301,1,86079
135302,2,86080
135303,2,86081
135304,2,86082
135305,2,86083
135306,2,86084
135307,0,86085
135308,0,86086
135309,0,86087
135310,0,86088
135311,0,86089
135312,0,86090
135313,0,86091
135314,0,86092
135320,1,58415
135329,1,124348
135353,1,42464
135355,1,92600
135386,4,78040
135405,0,40180
135406,0,40181
135407,0,40182
135408,0,40183
135409,5,40184
135410,5,40185
135411,0,40186
135412,0,40187
135413,0,40188
135414,0,40189
135415,0,40190
135416,0,40191
135417,0,40192
135418,0,40193
137599,0,164855
137600,0,164856
137601,0,164857
137602,0,164858
137603,0,164859
137604,0,164860
137605,0,164861
137606,0,164862
137607,0,164863
137608,0,164864
137636,4,52987
137655,1,33645
137658,1,58488
137664,0,1304
137672,2,181757
137691,4,36359
137692,4,36360
137693,4,36361
137713,4,176212
137784,0,43112
137790,4,97247
137791,4,97248
137792,4,97249
137822,4,774
137852,4,62721
137862,5,151863
137884,2,166358
137893,0,42187
137894,0,42188
137925,4,27399
137929,0,139218
137939,1,152475
138000,0,12674
138001,0,12675
138014,4,161870
138020,4,183671
138029,1,176953
138031,2,176955
138041,2,176965
138042,2,176966
138043,2,176967
138044,2,176968
138045,0,176969
138046,0,176971
138048,0,176972
138049,2,176973
138050,0,176974
138051,0,176975
138052,0,176976
138053,0,176977
138054,4,176978
138055,4,176979
138056,4,176980
138057,4,176981
138058,4,176982
138059,4,176983
138060,0,176984
138104,0,1357
138105,0,1358
138106,0,1359
138107,2,1360
138108,2,1361
138109,2,1362
138110,2,1363
138111,0,1364
138112,0,1365
138113,0,1366
138114,0,1367
138115,0,1368
138116,0,1369
138117,0,1370
138118,0,1371
138119,0,1372
138120,0,1373
138121,0,1374
138122,0,1375
138123,0,1376
138124,0,1377
138125,0,1378
138126,0,1379
138127,0,1380
138128,0,1381
138129,0,1382
138130,0,1383
138131,0,1384
138132,0,1385
138133,0,1386
138134,0,1387
138135,0,1388
138136,0,1389
138137,0,1390
138138,0,1391
138170,0,115800
138171,0,115801
138172,0,115802
138173,0,115803
138174,0,115804
138175,0,115805
138176,0,115806
138177,0,115807
136540,4,88415
136541,4,88416
136543,4,88418
136548,1,21783
136558,4,183611
136568,4,136179
136569,4,136180
136573,1,32054
136621,4,14719
136631,1,4323
136670,0,177069
136671,0,177070
136672,0,177071
136674,0,177073
136675,0,177074
136676,0,177075
136677,0,177076
136678,0,177077
136679,2,177078
136680,2,177079
136681,2,177080
136729,4,182878
136745,4,14581
136792,4,47775
136799,4,84998
136813,1,148423
136814,1,148424
136816,1,148426
136820,1,65865
136825,0,65870
136826,0,65871
136827,0,65872
136828,0,65873
136841,0,65886
136842,0,65887
136843,0,65888
136844,0,65889
136845,0,65890
136856,1,78157
136896,1,53708
136924,4,25940
136962,4,82455
137007,1,1462
137008,1,1463
137025,0,133724
137058,1,65967
137067,0,177518
137071,2,95294
137075,0,94734
137123,1,58133
137136,4,153931
137186,0,133944
137220,1,142202
137221,1,142203
137230,4,22195
137317,1,95104
137318,2,95105
137326,0,95113
137327,0,95114
137328,0,95115
137329,0,95116
137330,0,95117
137331,0,95118
137332,0,95119
137333,0,95120
137334,0,95121
137335,0,95122
137336,0,95123
137337,0,95124
137338,0,95125
137339,0,95126
137340,0,95127
137341,0,95128
137342,0,95129
137343,0,95130
137344,0,95131
137345,0,95132
137346,0,95133
137347,0,95134
137348,0,95135
137349,0,95136
137350,0,95137
137355,4,135268
137434,0,174949
137444,1,150106
137445,0,150107
137456,0,57552
137457,0,57553
137458,0,57554
137460,0,80280
137495,1,131805
137508,1,126961
137523,4,141144
137524,4,141145
137534,1,6031
137591,0,164847
137592,2,164848
137596,2,164852
137597,2,164853
137598,2,164854
138178,4,90989
138179,4,90990
138180,4,90991
138215,4,162968
138333,4,159614
138347,4,85741
138356,4,79764
138357,4,79765
138359,4,79767
138360,1,79768
138361,1,79769
138362,4,145845
138406,4,120130
138442,1,59998
138479,0,130868
138484,1,57231
138523,1,3381
138539,2,106359
138544,1,133318
138545,1,133319
138546,1,133320
138548,0,133322
138549,0,133323
138550,0,133324
138551,0,133325
138552,0,133326
138553,0,133327
138554,0,133328
138555,0,133329
138556,0,133330
138557,0,133331
138558,0,133332
138559,0,133333
138560,0,133334
138561,0,133335
138562,0,133336
138563,0,133337
138564,0,133338
138565,0,133339
138566,0,133340
138567,0,133341
138568,0,133342
138569,0,133343
138570,0,133344
138571,0,133345
138572,0,133346
138573,0,133347
138574,0,133348
138689,2,63659
138698,0,61553
138737,1,109520
138760,1,174449
138826,1,74760
138827,0,74761
138828,0,74762
138854,0,11292
138855,0,11293
138856,1,11294
138860,2,11298
138864,0,11302
138865,0,11303
138866,0,11304
138867,0,11305
138868,0,11306
138869,0,11307
138870,0,11308
138871,0,11309
138872,0,11310
138873,0,11311
138874,0,11312
138875,0,11313
138876,0,11314
138877,0,11315
138878,0,11316
138879,0,11317
138880,0,11318
138881,0,11319
138882,0,11320
