,id,new_classification
10,120623,0
11,120629,4
12,120667,1
13,120700,4
14,120708,4
15,120709,4
16,120721,1
17,120727,0
18,120778,4
19,120798,2
20,120811,2
21,120813,0
22,120825,4
23,120840,0
24,120858,4
25,120860,4
26,120875,0
27,120876,0
28,120877,0
29,120878,0
30,120879,2
31,120880,0
32,120881,0
33,120882,0
34,120883,0
35,120884,0
36,120885,0
37,120886,0
38,120887,0
39,120951,1
40,121004,4
41,121005,4
42,121047,4
43,121048,4
44,121061,4
45,121076,4
46,121097,4
47,121120,4
48,121136,4
49,121162,4
50,121176,5
51,121181,4
52,121199,4
53,121200,4
54,121225,4
55,121321,4
56,121379,0
57,121380,0
58,121487,4
59,121516,4
60,121531,4
61,121549,4
62,121550,4
63,121576,4
64,121580,0
65,121583,1
66,121596,1
67,121605,1
68,121636,1
69,121646,4
70,121657,4
71,121681,4
72,121698,4
73,121719,4
74,121754,4
75,121783,4
76,121784,4
77,121785,4
78,121892,0
79,121893,0
80,121894,1
81,121895,1
82,121931,4
83,121932,4
84,121933,5
85,121934,2
86,121935,4
87,121939,4
88,121952,1
89,121968,4
90,122005,4
91,122006,4
92,122012,4
93,122059,1
94,122060,1
95,122064,0
96,122065,0
97,122066,0
98,122067,2
99,122068,0
100,122069,0
101,122070,0
102,122071,0
103,122072,0
104,122073,0
105,122074,0
106,122075,0
107,122076,0
108,122077,0
109,122078,0
110,122079,0
111,122080,0
112,122081,0
113,122082,0
114,122083,0
115,122084,0
116,122085,0
117,122086,0
118,122087,0
119,122088,0
120,122089,0
121,122117,0
122,122176,4
123,122183,4
124,122184,4
125,122208,4
126,122211,1
127,122223,1
128,122231,0
129,122232,0
130,122233,0
131,122234,0
132,122235,0
133,122236,0
134,122237,0
135,122238,0
136,122239,2
137,122240,2
138,122241,0
139,122242,0
140,122243,0
141,122244,0
142,122245,0
143,122246,0
144,122247,0
145,122248,0
146,122249,0
147,122300,1
148,122310,2
149,122311,2
150,122312,0
151,122313,0
152,122314,0
153,122315,0
154,122316,0
155,122317,0
156,122318,0
157,122319,0
158,122323,0
159,122324,0
160,122325,0
161,122326,0
162,122327,0
163,122328,0
164,122329,0
165,122330,0
166,122331,0
167,122332,0
168,122333,0
169,122347,1
170,122402,1
171,122404,0
172,122405,0
173,122406,0
174,122407,0
175,122408,0
176,122409,0
177,122410,0
178,122411,0
179,122412,0
180,122413,0
181,122414,0
182,122415,0
183,122416,0
184,122417,0
185,122418,0
186,122419,0
187,122420,0
188,122421,0
189,122426,1
190,122467,4
191,122474,4
192,122483,4
193,122485,4
194,122554,1
195,122562,4
196,122563,4
197,122570,4
198,122573,4
199,122577,4
0,122585,4
1,122592,4
2,122601,4
3,122618,4
4,122628,4
5,122629,4
6,122636,4
7,122672,4
8,122675,1
9,122684,1
10,122715,1
11,122716,1
12,122731,4
13,122732,4
14,122745,4
15,122759,4
16,122760,4
17,122802,4
18,122820,1
19,122831,4
20,122832,4
21,122833,4
22,122836,0
23,122856,4
24,122868,4
25,122884,1
26,122886,0
27,122924,1
28,122947,4
29,122950,4
30,123005,4
31,123024,4
32,123026,4
33,123027,4
34,123030,4
35,123048,4
36,123060,4
37,123074,1
38,123105,4
39,123113,1
40,123123,4
41,123162,4
42,123196,1
43,123206,0
44,123243,4
45,123287,0
46,123291,4
47,123304,4
48,123311,4
49,123313,4
50,123335,4
51,123367,1
52,123404,0
53,123405,0
54,123406,0
55,123407,0
56,123408,0
57,123409,0
58,123422,1
59,123424,0
60,123425,0
61,123456,4
62,123457,4
63,123458,4
64,123472,1
65,123480,1
66,123510,4
67,123551,1
68,123555,1
69,123559,1
70,123569,1
71,123582,4
72,123603,0
73,123613,4
74,123649,1
75,123663,1
76,123679,0
77,123680,0
78,123681,0
79,123698,4
80,123711,0
81,123715,1
82,123720,4
83,123721,4
84,123724,0
85,123813,0
86,123817,4
87,123826,0
88,123846,4
89,123862,0
90,123863,0
91,123864,0
92,123865,0
93,123866,4
94,123870,4
95,123879,1
96,123893,0
97,123897,1
98,123921,0
99,123926,1
100,123958,4
101,123973,4
102,123974,4
103,123979,5
104,123989,0
105,124023,4
106,124036,1
107,124039,0
108,124050,2
109,124063,2
110,124064,2
111,124102,4
112,124107,4
113,124108,4
114,124119,5
115,124120,5
116,124122,0
117,124141,4
118,124145,4
119,124174,4
120,124208,1
121,124212,1
122,124214,1
123,124218,1
124,124225,0
125,124226,0
126,124227,0
127,124228,0
128,124234,0
129,124235,0
130,124236,0
131,124237,0
132,124238,0
133,124239,0
134,124240,0
135,124241,0
136,124242,0
137,124243,0
138,124244,0
139,124245,0
140,124246,0
141,124247,0
142,124248,0
143,124249,0
144,124250,0
145,124251,0
146,124252,0
147,124253,0
148,124254,0
149,124255,0
150,124259,4
151,124308,1
152,124319,1
153,124332,4
154,124439,1
155,124473,0
156,124474,0
157,124475,0
158,124476,0
159,124477,0
160,124478,0
161,124479,0
162,124480,0
163,124481,0
164,124482,4
165,124483,4
166,124518,0
167,124519,0
168,124520,0
169,124521,0
170,124522,0
171,124523,0
172,124524,0
173,124574,4
174,124598,4
175,124599,4
176,124602,0
177,124637,1
178,124676,2
179,124681,4
180,124689,0
181,124695,4
182,124710,2
183,124722,0
184,124723,0
185,124724,0
186,124725,0
187,124726,0
188,124727,0
189,124728,0
190,124729,0
191,124730,0
192,124731,0
193,124732,0
194,124733,0
195,124734,0
196,124735,0
197,124736,0
198,124737,0
199,124739,0
0,125798,1
1,125799,1
2,125800,2
3,125801,0
4,125802,0
5,125803,0
6,125804,0
7,125805,0
8,125806,0
9,125807,0
10,125808,0
11,125809,0
12,125810,0
13,125811,0
14,125812,0
15,125813,0
16,125814,0
17,125815,0
18,125816,0
19,125836,4
20,125843,4
21,125845,4
22,125861,4
23,125865,0
24,125905,1
25,125927,4
26,125964,4
27,125974,4
28,125975,4
29,125990,0
30,125991,0
31,125992,0
32,125993,0
33,125994,0
34,125995,0
35,125996,0
36,125997,0
37,125998,0
38,125999,0
39,126000,0
40,126001,0
41,126002,0
42,126003,4
43,126004,4
44,126005,0
45,126006,0
46,126007,0
47,126008,0
48,126009,0
49,126010,0
50,126011,0
51,126012,0
52,126014,4
53,126019,4
54,126030,1
55,126038,4
56,126050,4
57,126084,1
58,126099,4
59,126118,4
60,126121,4
61,126143,2
62,126159,4
63,126163,5
64,126244,2
65,126245,2
66,126246,2
67,126247,2
68,126248,2
69,126249,2
70,126250,2
71,126251,2
72,126252,2
73,126254,0
74,126256,4
75,126291,0
76,126301,1
77,126302,4
78,126303,4
79,126309,1
80,126310,1
81,126320,0
82,126327,4
83,126346,2
84,126353,4
85,126429,4
86,126433,1
87,126465,0
88,126466,0
89,126467,0
90,126468,0
91,126469,0
92,126470,0
93,126471,0
94,126472,0
95,126473,0
96,126474,0
97,126478,0
98,126479,0
99,126480,0
100,124740,0
101,124741,0
102,124742,0
103,124770,4
104,124772,2
105,124773,4
106,124784,4
107,124808,4
108,124814,4
109,124828,1
110,124894,0
111,124902,4
112,124916,0
113,124975,4
114,124979,0
115,125022,0
116,125023,0
117,125024,0
118,125025,0
119,125026,0
120,125029,0
121,125030,0
122,125031,0
123,125032,0
124,125033,0
125,125034,0
126,125035,0
127,125036,0
128,125037,0
129,125038,0
130,125039,0
131,125040,0
132,125041,0
133,125042,0
134,125043,0
135,125044,0
136,125045,0
137,125046,0
138,125047,4
139,125048,4
140,125049,4
141,125050,4
142,125051,4
143,125052,4
144,125053,4
145,125054,0
146,125055,0
147,125056,0
148,125057,0
149,125074,4
150,125124,4
151,125149,1
152,125178,4
153,125205,1
154,125206,1
155,125213,1
156,125214,1
157,125215,1
158,125257,4
159,125273,5
160,125345,4
161,125346,4
162,125347,4
163,125385,4
164,125402,0
165,125411,4
166,125427,4
167,125428,4
168,125470,1
169,125471,1
170,125472,1
171,125477,4
172,125483,1
173,125493,1
174,125507,4
175,125515,4
176,125578,1
177,125599,0
178,125600,0
179,125631,0
180,125632,0
181,125633,0
182,125634,0
183,125635,0
184,125636,0
185,125656,0
186,125657,0
187,125658,0
188,125659,0
189,125660,0
190,125661,0
191,125662,0
192,125685,1
193,125718,0
194,125760,4
195,125775,4
196,125784,4
197,125795,1
198,125796,1
199,125797,1
0,126481,0
1,126482,0
2,126483,0
3,126484,0
4,126485,0
5,126486,2
6,126487,2
7,126488,2
8,126489,2
9,126491,2
10,126492,2
11,126493,2
12,126494,0
13,126556,4
14,126568,4
15,126569,4
16,126572,4
17,126585,1
18,126590,1
19,126591,2
20,126595,0
21,126596,0
22,126597,0
23,126598,0
24,126599,0
25,126600,0
26,126601,0
27,126602,0
28,126603,0
29,126604,0
30,126605,0
31,126606,0
32,126607,0
33,126608,0
34,126609,0
35,126610,0
36,126611,0
37,126612,0
38,126613,0
39,126614,0
40,126615,0
41,126616,0
42,126617,0
43,126618,0
44,126619,0
45,126620,0
46,126652,1
47,126682,0
48,126685,0
49,126687,1
50,126688,1
51,126689,1
52,126698,4
53,126739,4
54,126775,4
55,126777,4
56,126800,1
57,126806,1
58,126809,1
59,126812,4
60,126822,1
61,126823,1
62,126824,1
63,126825,1
64,126826,1
65,126827,1
66,126835,4
67,126838,2
68,126864,1
69,126959,4
70,126960,4
71,126961,4
72,127058,1
73,127124,1
74,127136,1
75,127144,4
76,127168,0
77,127186,4
78,127218,5
79,127219,4
80,127220,4
81,127221,4
82,127222,4
83,127228,1
84,127269,4
85,127300,4
86,127301,4
87,127302,0
88,127316,0
89,127353,4
90,127355,4
91,127360,2
92,127361,0
93,127362,0
94,127371,4
95,127372,2
96,127373,0
97,127387,4
98,127399,4
99,127400,0
100,127401,0
101,127402,0
102,127403,0
103,127404,1
104,127418,1
105,127422,1
106,127426,0
107,127427,0
108,127428,0
109,127429,0
110,127430,0
111,127431,2
112,127432,2
113,127433,2
114,127434,2
115,127435,2
116,127436,2
117,127437,2
118,127438,2
119,127439,2
120,127440,0
121,127441,0
122,127442,0
123,127443,0
124,127444,0
125,127445,0
126,127446,0
127,127447,2
128,127448,0
129,127449,0
130,127450,0
131,127451,0
132,127452,0
133,127453,0
134,127459,4
135,127460,4
136,127472,0
137,127487,1
138,127504,1
139,127515,0
140,127529,4
141,127581,0
142,127584,4
143,127605,1
144,127654,1
145,127662,0
146,127668,0
147,127669,0
148,127670,0
149,127671,0
150,127672,0
151,127673,0
152,127674,0
153,127675,0
154,127676,0
155,127677,0
156,127678,0
157,127679,0
158,127680,0
159,127681,0
160,127682,0
161,127683,0
162,127684,0
163,127685,0
164,127686,0
165,127687,0
166,127688,0
167,127689,0
168,127690,0
169,127691,0
170,127705,4
171,127715,1
172,127778,4
173,127787,1
174,127788,1
175,127789,1
176,127790,1
177,127791,1
178,127792,1
179,127793,1
180,127794,1
181,127859,0
182,127868,4
183,127869,4
184,127870,4
185,127877,1
186,127888,2
187,127920,0
188,127921,0
189,127933,1
190,127954,1
191,127982,4
192,127991,2
193,128005,1
194,128032,1
195,128066,2
196,128083,1
197,128093,4
198,128103,4
199,128104,4
0,128951,1
1,128952,1
2,128953,1
3,128965,2
4,128975,1
5,129003,1
6,129020,4
7,129021,4
8,129022,4
9,129045,2
10,129059,4
11,129061,0
12,129064,0
13,129065,0
14,129068,4
15,129094,4
16,129153,4
17,129156,2
18,129158,0
19,129159,0
20,129179,4
21,129208,4
22,129276,4
23,129281,1
24,129284,1
25,129299,0
26,129300,0
27,129301,0
28,129302,0
29,129303,0
30,129315,4
31,129326,4
32,129336,5
33,129337,4
34,129338,5
35,129339,5
36,129340,5
37,129341,4
38,129342,4
39,129343,4
40,129344,4
41,129345,4
42,129356,1
43,129361,4
44,129385,4
45,129412,4
46,129413,4
47,129414,4
48,129445,4
49,129461,4
50,129474,4
51,129476,4
52,129501,4
53,129509,0
54,129519,4
55,129525,2
56,129548,0
57,129549,0
58,129550,0
59,129551,0
60,129552,0
61,129553,0
62,129554,0
63,129555,0
64,129556,0
65,129632,0
66,129649,4
67,129650,4
68,129666,1
69,129703,4
70,129704,4
71,129772,1
72,129778,4
73,129822,1
74,129833,0
75,129834,0
76,129835,0
77,129836,0
78,129837,0
79,129838,0
80,129839,0
81,129840,0
82,129841,0
83,129842,0
84,129843,0
85,129844,0
86,129845,0
87,129846,0
88,129847,0
89,129848,0
90,129849,0
91,129856,0
92,129857,4
93,129866,2
94,129910,4
95,129918,2
96,129919,4
97,129954,4
98,129956,1
99,129959,4
100,128129,4
101,128130,4
102,128200,4
103,128267,4
104,128312,4
105,128349,4
106,128363,1
107,128364,1
108,128365,1
109,128367,1
110,128429,4
111,128452,1
112,128453,1
113,128454,1
114,128467,0
115,128470,0
116,128490,5
117,128491,0
118,128493,4
119,128494,4
120,128495,4
121,128510,1
122,128511,1
123,128512,1
124,128513,1
125,128515,1
126,128535,4
127,128536,4
128,128540,0
129,128541,0
130,128542,0
131,128543,0
132,128544,0
133,128545,0
134,128551,2
135,128552,2
136,128553,2
137,128554,2
138,128555,2
139,128556,2
140,128557,2
141,128558,0
142,128559,0
143,128560,0
144,128561,0
145,128597,4
146,128598,4
147,128599,4
148,128607,0
149,128677,2
150,128708,4
151,128709,4
152,128748,0
153,128765,0
154,128821,2
155,128823,2
156,128824,2
157,128825,2
158,128826,2
159,128827,2
160,128828,0
161,128829,0
162,128830,0
163,128831,0
164,128832,0
165,128833,0
166,128863,4
167,128864,4
168,128865,4
169,128892,4
170,128898,4
171,128907,1
172,128909,0
173,128910,0
174,128911,0
175,128912,2
176,128913,0
177,128914,0
178,128915,0
179,128916,0
180,128917,0
181,128918,0
182,128920,0
183,128921,0
184,128922,0
185,128923,0
186,128924,0
187,128925,0
188,128926,0
189,128927,0
190,128928,0
191,128929,0
192,128930,0
193,128931,0
194,128932,0
195,128933,0
196,128934,0
197,128935,0
198,128936,0
199,128950,1
0,129970,1
1,130118,0
2,130120,0
3,130121,0
4,130122,0
5,130124,0
6,130125,0
7,130126,0
8,130127,0
9,130148,1
10,130163,4
11,130166,0
12,130219,1
13,130275,0
14,130276,0
15,130300,4
16,130385,4
17,130397,4
18,130404,4
19,130422,0
20,130436,2
21,130450,2
22,130477,1
23,130516,4
24,130561,4
25,130576,4
26,130584,4
27,130587,4
28,130622,4
29,130702,1
30,130704,1
31,130706,0
32,130707,0
33,130708,0
34,130709,0
35,130731,2
36,130764,1
37,130817,5
38,130818,5
39,130819,5
40,130820,4
41,130831,0
42,130832,0
43,130838,4
44,130877,1
45,130878,4
46,130881,4
47,130894,4
48,130911,4
49,130959,2
50,130966,4
51,130976,2
52,130982,5
53,131006,1
54,131007,1
55,131028,4
56,131049,4
57,131064,4
58,131068,4
59,131082,4
60,131083,4
61,131085,4
62,131111,4
63,131112,4
64,131121,0
65,131135,0
66,131136,0
67,131137,0
68,131138,0
69,131139,0
70,131140,0
71,131143,0
72,131144,2
73,131145,2
74,131146,2
75,131147,2
76,131148,2
77,131149,2
78,131150,2
79,131151,2
80,131152,2
81,131153,2
82,131154,0
83,131155,1
84,131194,4
85,131196,4
86,131219,1
87,131236,4
88,131345,1
89,131348,1
90,131353,0
91,131354,0
92,131355,0
93,131356,0
94,131357,0
95,131358,0
96,131359,0
97,131360,0
98,131361,0
99,131362,0
100,131363,0
101,131364,0
102,131365,0
103,131366,0
104,131367,0
105,131368,0
106,131369,0
107,131370,0
108,131371,0
109,131372,0
110,131373,0
111,131374,0
112,131375,0
113,131376,0
114,131377,0
115,131388,4
116,131446,1
117,131450,4
118,131498,1
119,131508,1
120,131580,0
121,131604,4
122,131608,4
123,131609,4
124,131648,1
125,131703,0
126,131704,0
127,131705,0
128,131706,0
129,131707,0
130,131708,0
131,131729,4
132,131742,5
133,131743,5
134,131757,4
135,131838,0
136,131839,0
137,131840,0
138,131841,0
139,131842,0
140,131843,0
141,131844,0
142,131845,2
143,131846,2
144,131847,2
145,131848,0
146,131849,2
147,131850,2
148,131851,2
149,131852,2
150,131853,2
151,131854,2
152,131855,2
153,131856,2
154,131858,0
155,131859,0
156,131860,0
157,131861,0
158,131862,1
159,131863,0
160,131864,0
161,131865,2
162,131866,2
163,131867,2
164,131869,0
165,131870,0
166,131871,0
167,131873,0
168,131874,0
169,131882,1
170,131898,0
171,131900,0
172,131903,1
173,131907,2
174,131967,1
175,131988,0
176,131989,0
177,131990,0
178,131991,0
179,131995,1
180,132010,1
181,132051,4
182,132117,1
183,132120,1
184,132121,1
185,132122,1
186,132123,1
187,132124,1
188,132125,1
189,132126,1
190,132127,1
191,132141,4
192,132152,1
193,132169,4
194,132219,4
195,132222,0
196,132243,2
197,132246,0
198,132248,0
199,132249,0
0,132251,0
1,132260,0
2,132261,0
3,132264,0
4,132265,0
5,132266,0
6,132268,0
7,132269,0
8,132270,2
9,132271,2
10,132272,2
11,132273,2
12,132274,0
13,132275,0
14,132276,0
15,132292,4
16,132323,4
17,132344,4
18,132409,1
19,132437,4
20,132438,4
21,132439,4
22,132466,2
23,132521,4
24,132531,1
25,132535,0
26,132587,4
27,132640,1
28,132641,1
29,132645,0
30,132646,0
31,132647,0
32,132655,2
33,132702,0
34,132713,1
35,132716,0
36,132717,0
37,132718,0
38,132719,0
39,132720,0
40,132721,0
41,132722,0
42,132723,0
43,132724,0
44,132725,0
45,132726,0
46,132727,0
47,132728,0
48,132729,0
49,132730,0
50,132731,0
51,132732,0
52,132733,0
53,132735,0
54,132736,0
55,132737,0
56,132738,0
57,132739,0
58,132740,0
59,132742,0
60,132743,0
61,132745,0
62,132746,0
63,132750,4
64,132770,4
65,132779,1
66,132782,0
67,132810,1
68,132835,4
69,132842,0
70,132843,0
71,132844,0
72,132845,0
73,132847,0
74,132874,2
75,132893,4
76,132910,1
77,132923,1
78,133045,4
79,133046,0
80,133088,1
81,133154,1
82,133172,4
83,133173,4
84,133205,4
85,133229,4
86,133235,1
87,133247,4
88,133276,1
89,133284,1
90,133285,1
91,133286,1
92,133287,1
93,133288,1
94,133289,1
95,133290,1
96,133291,1
97,133292,1
98,133293,1
99,133294,1
100,133295,1
101,133319,1
102,133324,0
103,133325,0
104,133326,0
105,133356,4
106,133358,4
107,133392,5
108,133410,4
109,133411,4
110,133412,4
111,133422,1
112,133487,5
113,133511,5
114,133599,0
115,133608,1
116,133639,4
117,133642,1
118,133646,4
119,133688,4
120,133704,4
121,133712,4
122,133752,5
123,133753,1
124,133754,0
125,133755,0
126,133756,0
127,133757,0
128,133824,1
129,133843,0
130,133844,0
131,133873,1
132,133874,1
133,133884,2
134,133885,2
135,133886,0
136,133887,0
137,133888,0
138,133889,0
139,133891,2
140,133892,0
141,133893,0
142,133894,0
143,133895,0
144,133896,0
145,133897,0
146,133898,0
147,133899,0
148,133900,0
149,133901,0
150,133905,4
151,133929,1
152,133943,1
153,133952,0
154,133953,0
155,133954,0
156,133955,0
157,133978,4
158,134039,1
159,134078,4
160,134080,1
161,134086,1
162,134103,0
163,134112,1
164,134113,1
165,134116,1
166,134117,2
167,134128,2
168,134143,5
169,134166,2
170,134218,1
171,134280,4
172,134288,4
173,134387,0
174,134432,4
175,134448,1
176,134473,0
177,134474,0
178,134475,0
179,134504,1
180,134536,5
181,134543,1
182,134549,4
183,134582,4
184,134583,5
185,134627,4
186,134634,1
187,134696,1
188,134707,1
189,134787,5
190,134794,5
191,134810,5
192,134815,5
193,134817,0
194,134818,0
195,134819,0
196,134820,0
197,134821,0
198,134822,4
199,134853,0
0,135419,0
1,135420,0
2,135421,0
3,135422,0
4,135423,0
5,135424,0
6,135425,0
7,135426,0
8,135427,0
9,135428,0
10,135429,0
11,135430,0
12,135431,0
13,135432,0
14,135433,0
15,135434,0
16,135435,0
17,135436,0
18,135437,0
19,135438,0
20,135439,2
21,135440,2
22,135441,2
23,135471,1
24,135472,1
25,135473,1
26,135477,4
27,135481,4
28,135488,4
29,135510,1
30,135511,1
31,135512,1
32,135513,1
33,135531,0
34,135538,4
35,135542,1
36,135576,4
37,135631,4
38,135683,4
39,135689,4
40,135703,1
41,135742,4
42,135744,4
43,135750,4
44,135766,4
45,135871,1
46,135872,1
47,135873,2
48,135874,2
49,135875,0
50,135876,0
51,135877,0
52,135878,0
53,135879,0
54,135880,0
55,135881,0
56,135882,0
57,135883,0
58,135884,0
59,135918,1
60,135923,1
61,135939,4
62,135978,4
63,136003,4
64,136010,1
65,136055,5
66,136074,4
67,136076,1
68,136114,4
69,136115,4
70,136121,4
71,136132,4
72,136133,4
73,136154,1
74,136155,1
75,136156,1
76,136157,1
77,136158,1
78,136159,1
79,136168,4
80,136178,4
81,136221,4
82,136248,2
83,136249,0
84,136261,4
85,136271,0
86,136273,1
87,136290,4
88,136292,4
89,136323,4
90,136341,4
91,136418,4
92,136444,0
93,136466,4
94,136478,1
95,136483,4
96,136484,4
97,136485,4
98,136493,0
99,136536,4
100,134854,2
101,134855,2
102,134856,2
103,134857,2
104,134858,2
105,134862,0
106,134863,0
107,134864,0
108,134865,0
109,134866,0
110,134867,0
111,134868,1
112,134869,2
113,134870,2
114,134871,1
115,134872,1
116,134873,1
117,134874,1
118,134881,4
119,134890,4
120,134891,5
121,134914,2
122,135010,1
123,135022,4
124,135023,4
125,135024,4
126,135025,4
127,135046,4
128,135048,1
129,135049,1
130,135050,1
131,135065,4
132,135066,4
133,135067,4
134,135068,4
135,135131,4
136,135143,4
137,135171,0
138,135172,0
139,135173,0
140,135174,0
141,135175,0
142,135183,0
143,135184,0
144,135185,0
145,135186,0
146,135187,0
147,135188,0
148,135189,0
149,135190,0
150,135191,0
151,135192,0
152,135193,0
153,135194,0
154,135223,5
155,135228,0
156,135229,4
157,135230,0
158,135231,0
159,135234,1
160,135258,4
161,135290,1
162,135296,1
163,135297,1
164,135298,1
165,135299,1
166,135300,1
167,135301,1
168,135302,2
169,135303,2
170,135304,2
171,135305,2
172,135306,2
173,135307,0
174,135308,0
175,135309,0
176,135310,0
177,135311,0
178,135312,0
179,135313,0
180,135314,0
181,135320,1
182,135329,1
183,135353,1
184,135355,1
185,135386,4
186,135405,0
187,135406,0
188,135407,0
189,135408,0
190,135409,5
191,135410,5
192,135411,0
193,135412,0
194,135413,0
195,135414,0
196,135415,0
197,135416,0
198,135417,0
199,135418,0
0,137599,0
1,137600,0
2,137601,0
3,137602,0
4,137603,0
5,137604,0
6,137605,0
7,137606,0
8,137607,0
9,137608,0
10,137636,4
11,137655,1
12,137658,1
13,137664,0
14,137672,2
15,137691,4
16,137692,4
17,137693,4
18,137713,4
19,137784,0
20,137790,4
21,137791,4
22,137792,4
23,137822,4
24,137852,4
25,137862,5
26,137884,2
27,137893,0
28,137894,0
29,137925,4
30,137929,0
31,137939,1
32,138000,0
33,138001,0
34,138014,4
35,138020,4
36,138029,1
37,138031,2
38,138041,2
39,138042,2
40,138043,2
41,138044,2
42,138045,0
43,138046,0
44,138048,0
45,138049,2
46,138050,0
47,138051,0
48,138052,0
49,138053,0
50,138054,4
51,138055,4
52,138056,4
53,138057,4
54,138058,4
55,138059,4
56,138060,0
57,138104,0
58,138105,0
59,138106,0
60,138107,2
61,138108,2
62,138109,2
63,138110,2
64,138111,0
65,138112,0
66,138113,0
67,138114,0
68,138115,0
69,138116,0
70,138117,0
71,138118,0
72,138119,0
73,138120,0
74,138121,0
75,138122,0
76,138123,0
77,138124,0
78,138125,0
79,138126,0
80,138127,0
81,138128,0
82,138129,0
83,138130,0
84,138131,0
85,138132,0
86,138133,0
87,138134,0
88,138135,0
89,138136,0
90,138137,0
91,138138,0
92,138170,0
93,138171,0
94,138172,0
95,138173,0
96,138174,0
97,138175,0
98,138176,0
99,138177,0
100,136540,4
101,136541,4
102,136543,4
103,136548,1
104,136558,4
105,136568,4
106,136569,4
107,136573,1
108,136621,4
109,136631,1
110,136670,0
111,136671,0
112,136672,0
113,136674,0
114,136675,0
115,136676,0
116,136677,0
117,136678,0
118,136679,2
119,136680,2
120,136681,2
121,136729,4
122,136745,4
123,136792,4
124,136799,4
125,136813,1
126,136814,1
127,136816,1
128,136820,1
129,136825,0
130,136826,0
131,136827,0
132,136828,0
133,136841,0
134,136842,0
135,136843,0
136,136844,0
137,136845,0
138,136856,1
139,136896,1
140,136924,4
141,136962,4
142,137007,1
143,137008,1
144,137025,0
145,137058,1
146,137067,0
147,137071,2
148,137075,0
149,137123,1
150,137136,4
151,137186,0
152,137220,1
153,137221,1
154,137230,4
155,137317,1
156,137318,2
157,137326,0
158,137327,0
159,137328,0
160,137329,0
161,137330,0
162,137331,0
163,137332,0
164,137333,0
165,137334,0
166,137335,0
167,137336,0
168,137337,0
169,137338,0
170,137339,0
171,137340,0
172,137341,0
173,137342,0
174,137343,0
175,137344,0
176,137345,0
177,137346,0
178,137347,0
179,137348,0
180,137349,0
181,137350,0
182,137355,4
183,137434,0
184,137444,1
185,137445,0
186,137456,0
187,137457,0
188,137458,0
189,137460,0
190,137495,1
191,137508,1
192,137523,4
193,137524,4
194,137534,1
195,137591,0
196,137592,2
197,137596,2
198,137597,2
199,137598,2
0,138178,4
1,138179,4
2,138180,4
3,138215,4
4,138333,4
5,138347,4
6,138356,4
7,138357,4
8,138359,4
9,138360,1
10,138361,1
11,138362,4
12,138406,4
13,138442,1
14,138479,0
15,138484,1
16,138523,1
17,138539,2
18,138544,1
19,138545,1
20,138546,1
21,138548,0
22,138549,0
23,138550,0
24,138551,0
25,138552,0
26,138553,0
27,138554,0
28,138555,0
29,138556,0
30,138557,0
31,138558,0
32,138559,0
33,138560,0
34,138561,0
35,138562,0
36,138563,0
37,138564,0
38,138565,0
39,138566,0
40,138567,0
41,138568,0
42,138569,0
43,138570,0
44,138571,0
45,138572,0
46,138573,0
47,138574,0
48,138689,2
49,138698,0
50,138737,1
51,138760,1
52,138826,1
53,138827,0
54,138828,0
55,138854,0
56,138855,0
57,138856,1
58,138860,2
59,138864,0
60,138865,0
61,138866,0
62,138867,0
63,138868,0
64,138869,0
65,138870,0
66,138871,0
67,138872,0
68,138873,0
69,138874,0
70,138875,0
71,138876,0
72,138877,0
73,138878,0
74,138879,0
75,138880,0
76,138881,0
77,138882,0
78,138883,2
79,138908,4
80,138949,2
81,138955,1
82,138961,1
83,138974,0
84,138975,0
85,138976,0
86,138977,0
87,139005,1
88,139012,4
89,139025,0
90,139043,4
91,139045,4
92,139046,4
93,139075,1
94,139080,1
95,139082,1
96,139083,1
97,139089,0
98,139123,4
99,139139,0
100,139167,1
101,139168,1
102,139169,1
103,139170,1
104,139171,1
105,139183,1
106,139208,4
107,139209,0
108,139210,4
109,139211,4
110,139212,4
111,139213,4
112,139215,0
113,139216,4
114,139217,2
115,139218,2
116,139227,1
117,139239,4
118,139258,4
119,139259,5
120,139273,0
121,139274,0
122,139276,0
123,139277,0
124,139280,4
125,139310,0
126,139341,1
127,139371,4
128,139383,2
129,139392,4
130,139401,4
131,139418,4
132,139420,1
133,139481,4
134,139488,1
135,139505,4
136,139508,0
137,139532,4
138,139533,4
139,139576,1
140,139583,0
141,139584,0
142,139585,0
143,139587,4
144,139588,4
145,139589,4
146,139590,4
147,139605,1
148,139614,0
149,139624,4
150,139625,4
151,139636,1
152,139637,1
153,139638,1
154,139639,2
155,139640,1
156,139647,1
157,139648,1
158,139649,1
159,139650,1
160,139651,2
161,139652,2
162,139655,1
163,139656,1
164,139663,4
165,139670,0
166,139671,0
167,139672,0
168,139682,0
169,139701,0
170,139711,2
171,139717,4
172,139720,4
173,139721,4
174,139725,2
175,139777,1
176,139812,4
177,139813,4
178,139818,2
179,139821,4
180,139829,1
181,139835,0
182,139836,0
183,139837,0
184,139838,0
185,139839,0
186,139845,4
187,139862,2
188,139897,1
189,139898,1
190,139927,1
191,139968,4
192,140020,4
193,140036,4
194,140041,1
195,140047,4
196,140063,2
197,140086,4
198,140093,2
199,140094,1
0,140930,4
1,140941,1
2,140946,1
3,140971,0
4,140972,0
5,140976,4
6,140990,2
7,140995,1
